description,name,privilege_id,code,app_id,effective_start_date,effective_end_date
Allows a Sales Lightbox user to download a document.,Download User Document,300000139137590,ZSO_DOWNLOAD_USER_DOCUMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to CREATE for SalesAssessment_c WorkArea,CREATE SalesAssessment_c (WorkArea),300000139137592,HZ_CREATE_SALESASSESSMENT_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to CREATE for Coaching_c WorkArea,CREATE Coaching_c (WorkArea),300000139137612,HZ_CREATE_COACHING_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows OSR create/update/delete capability,Manage Original System References,300000139137571,ZCM_MANAGE_ORIG_SYS_REF_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Generate for a selected period approved adjustments that affect transaction balances.,Run Adjustments Register,300000139137593,AR_RUN_ADJUSTMENTS_REGISTER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows transferring of invoice details to Oracle Fusion Supply Chain Financial Flow Orchestration.,Transfer Invoice Details to Supply Chain Financial Flow Orchestration,300000139137594,AP_TRANSFER_INVOICE_DTLS_TO_FOS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows the specification of person relationship information. If assigning, also assign the ability to view the trading community person relationship.",Add Trading Community Person Relationship,300000139137573,HZ_ADD_TRADING_COMMUNITY_PERSON_RELATIONSHIP_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows update of tax recovery rates for full or partial recovery of taxes paid on purchases.,Update Tax Recovery Rate,300000139137617,ZX_UPDATE_TAX_RECOVERY_RATE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows update of tax classifications for any tax requirement that you cannot define using the existing fiscal classification types.,Update User Defined Fiscal Classification Code,300000139137730,ZX_UPDATE_USER_DEFINED_FISCAL_CLASSIFICATION_CODE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows update to talent profile items.,Update Talent Profile Item,300000139137731,HRT_UPDATE_TALENT_PROFILE_ITEM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of sales party contact information.,View Sales Party Contact,300000139137732,ZCM_VIEW_SALES_PARTY_CONTACT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the submission of the tax reconciliation report.,Run Tax Reconciliation Report,300000139137752,ZX_RUN_TAX_RECONCILIATION_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows the removal of organization relationships. If assigning, also assign the ability to view the trading community organization relationship.",Remove Trading Community Organization Relationship,300000139137719,HZ_REMOVE_TRADING_COMMUNITY_ORGANIZATION_RELATIONSHIP_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creating activities.,Create Activity,300000139138057,ZMM_CREATE_ACTIVITY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows management of programs, projects, services, and activities administered by US federal departments and establishments.",Manage Grants Federal Domestic Assistance Program,300000139137995,GMS_MANAGE_GRANTS_FEDERAL_DOMESTIC_ASSISTANCE_PROGRAM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation and update of the legal entity.,Manage Legal Entity,300000139138037,XLE_MANAGE_LEGAL_ENTITY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to UPDATE for SalesTool_c WorkArea,UPDATE SalesTool_c (WorkArea),300000139138059,MOO_UPDATE_SALESTOOL_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to manage item structure type details.,Manage Item Structure Type,300000139138019,EGP_MANAGE_ITEM_STRUCTURE_TYPE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows creation of models to automatically allocate worker allocations, budget amounts, or defined targets.",Create Compensation Distribution Model for Allocation by Line Manager,300000139138040,CMP_CREATE_COMPENSATION_DISTRIBUTION_MODEL_FOR_ALLOCATIONS_BY_LINE_MANAGER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows submitting requests to allocate marketing budget funds for anticipated marketing expenses.,Submit Marketing Fund Request,300000139138041,MKT_SUBMIT_MARKETING_FUND_REQUEST_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows users to allocate award quantities to requisition demand.,Allocate Supplier Negotiation Award to Requisition,300000139138001,PON_ALLOCATE_SUPPLIER_NEGOTIATION_AWARD_TO_REQUISITION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows updates to supplier business classifications.,Maintain Supplier Business Classification,300000139138026,POZ_MAINTAIN_SUPPLIER_BUSINESS_CLASSIFICATIONS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the submission of the Intercompany Transaction report.,Run Intercompany Transaction Report,300000139137984,FUN_RUN_INTERCOMPANY_TRANSACTION_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Export Trading Community Organization Contact Points,300000139138007,HZ_EXPORT_TRADING_COMMUNITY_ORGANIZATION_CONTACT_POINTS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows checking in expense receipt packages and uploading scanned images.,Manage Expense Report Receipt Package,300000139137959,EXM_MANAGE_EXPENSE_RECEIPT_PACKAGE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Create a Receivables credit memo transaction manually.,Create Receivables Credit Memo,300000139137983,AR_CREATE_RECEIVABLES_CREDIT_MEMO_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of tax condition sets to group together the tax conditions that constitute a tax rule.,View Tax Condition Set,300000139137914,ZX_VIEW_TAX_CONDITION_SET_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Print Preview a Receivables invoice.,Preview Receivables Invoice,300000139137895,AR_PREVIEW_RECEIVABLES_INVOICE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows updating sales lead. A sales lead is a prospect or existing customer who has interest or the potential for interest in a product or service being sold.,Update Sales Lead,300000139137915,MKL_UPDATE_SALES_LEAD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Search Trading Community Resource Organization,300000139137916,HZ_SEARCH_TRADING_COMMUNITY_RESOURCE_ORGANIZATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing settlements of marketing claims after reimbursement of actual expenses.,View Marketing Claim Settlement,300000139137917,MKT_VIEW_MARKETING_CLAIM_SETTLEMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of resource contact information.,View Trading Community Resource Contact Information,300000139137943,HZ_VIEW_TRADING_COMMUNITY_RESOURCE_CONTACT_INFORMATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of cost distribution lines for a project expenditure item.,View Project Expenditure Item Cost Distribution Lines,300000139137898,PJC_VIEW_PROJECT_EXPENDITURE_ITEM_COST_DISTRIBUTION_LINES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to the bank statements and reconciliation work area.,Manage Bank Statement and Reconciliation Activities,300000139137964,CE_MANAGE_BANK_STATEMENT_AND_RECONCILIATION_ACTIVITIES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows deletion of receivables invoice, debit memo and credit memo.",Delete Receivables Transaction,300000139137922,AR_DELETE_RECEIVABLES_TRANSACTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Manage Payroll Balance Exception,Manage Payroll Balance Exception,300000139137901,PAY_MANAGE_PAYROLL_BALANCE_EXCEPTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows benefit professionals to manage legal entity information.,Manage Legal Entity Information,300000139137967,BEN_MANAGE_LEGAL_ENTITY_INFORMATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of prorate conventions to manage depreciation calculation during the first and last year of an asset's life.,Manage Fixed Asset Prorate Convention,300000139137903,FA_MANAGE_FIXED_ASSET_PRORATE_CONVENTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows deleting sales party interaction records.,Delete Sales Party Interaction,300000139137927,ZCM_DELETE_SALES_PARTY_INTERACTION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of tax profiles that contain tax information that relate to a legal reporting unit's transaction tax activities.,View Reporting Unit Tax Profile,300000139140567,ZX_VIEW_REPORTING_UNIT_TAX_PROFILE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows adding or removing of reference customers on the opportunity.,Manage Opportunity References,300000139140591,MOO_MANAGE_OPPORTUNITY_REFERENCES_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Update Trading Community Organization Instant Messenger,300000139140613,HZ_UPDATE_TRADING_COMMUNITY_ORGANIZATION_INSTANT_MESSENGER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows editing of sales forecast items,Edit Sales Forecast Items,300000139140569,ZSF_EDIT_SALES_FORECAST_ITEMS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows maintenance of credit and rollup batch used to generate direct and rollup incentive compensation credits.,Manage Incentive Compensation Credit and Rollup Group Batch,300000139140548,CN_MANAGE_INCENTIVE_COMPENSATION_CREDIT_ROLLUP_BATCH_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation of inventory transactions.,Create Inventory Transaction Process,300000139140572,INV_CREATE_INVENTORY_TRANSACTION_PROCESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows a user to review a blanket or contract purchase agreement.,View Purchase Agreement,300000139140596,PO_VIEW_PURCHASE_AGREEMENT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the Development and Growth card in portraits.,View Portrait Development and Growth Card,300000139140618,HRT_VIEW_DEV_GROWTH_PORTRAIT_CARD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows benefit professionals to manage postal codes and service area used for eligibility and rate calculations.,Manage Benefit Service Area,300000139140552,BEN_MANAGE_BENEFIT_SERVICE_AREA_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of allocation rules or rule sets using the allocation functionality with the ability to update allocation rules or rule sets owned by the user himself with view access to all allocation rules or rule sets regardless of their ownership.,Define Oracle Fusion General Ledger Allocation Formula,300000139140843,GL_SET_UP_GENERAL_LEDGER_ALLOCATION_FORMULA_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of item batches to import items and related data.,Manage Item Batch,300000139140844,EGI_MANAGE_ITEM_BATCH_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,Restore Trading Community Organization Additional Name,300000139140867,HZ_RESTORE_TRADING_COMMUNITY_ORGANIZATION_ADDITIONAL_NAME_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the Send Pending LDAP Requests process to be run.,Run Send Pending LDAP Requests Process,300000139140823,PER_SYNCHRONIZE_USERS_ROLES_PROCESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows the specification of customer account relationship information. If assigning, also assign the ability to view the customer account relationship.",Enter Customer Account Relationship,300000139140868,HZ_ENTER_CUSTOMER_ACCOUNT_RELATIONSHIP_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows viewing of pages displaying competitor products the customer has purchased, and related data.",View Customer Competitor Purchase,300000139140812,ZBS_VIEW_COMPETITIVE_PRESENCE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows deleting a sales group members,Delete Sales Group Members,300000139140847,ZCM_DELETE_SALES_GROUP_MEMBERS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Search, review and update Receivables transactions.",Manage Receivables Transactions,300000139140869,AR_MANAGE_RECEIVABLES_TRANSACTIONS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows configuration of the data quality server to be used for both matching and cleansing data quality functions.,Manage Trading Community Data Quality Server Setup,300000139140791,ZCQ_MANAGE_TRADING_COMMUNITY_SERVER_CONFIGURATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation of tax determining factor sets to group together related tax determining factors to use in tax rules determination and tax regime determination.,Create Tax Determining Factor Set,300000139140725,ZX_CREATE_TAX_DETERMINING_FACTOR_SET_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows the editing of contracts, as well as other contract management tasks.",Edit Contract,300000139140871,OKC_EDIT_CONTRACT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows running of the process to refresh forecast items after the initial submission is either rejected or withdrawn.,Run Reject or Withdraw Process,300000139140772,ZSF_RUN_REJECT_OR_WITHDRAW_PROCESS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows adding or removing of competitors from the opportunity.,Manage Opportunity Competitors,300000139140827,MOO_MANAGE_OPPORTUNITY_COMPETITORS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
,View Withholding Tax Rate,300000139140850,ZX_VIEW_WHT_TAX_RATE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows submission of the Journal Entry Reserve Ledger, which displays asset depreciation amounts for the specified period.",Submit Fixed Asset Journal Entry Reserve Ledger,300000139140872,FA_SUBMIT_FIXED_ASSET_JOURNAL_ENTRY_RESERVE_LEDGER_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows update of configuration owner tax options to differentiate setup from the predefined event class setup.,Update Tax Processing Options,300000139140817,ZX_UPDATE_TAX_PROCESSING_OPTIONS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows submission of the Property Tax report, which displays the assets at a particular location as of the specified cut-off date.",Submit Fixed Asset Property Tax Report,300000139140730,FA_SUBMIT_FIXED_ASSET_PROPERTY_TAX_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows access to bank account information on supplier registration requests.,View Supplier Registration Bank Account,300000139140830,POZ_VIEW_SUPPLIER_REGISTRATION_BANK_ACCOUNT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Make External Payroll Payment,Make External Payroll Payment,300000139140797,PAY_CREATE_PAYROLL_MANUAL_PAYMENTS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows management of obligatory stipulations that sponsors specify on an agreement or contract for monitoring activates associated with an award.,Manage Grants Terms and Conditions,300000139140777,GMS_MANAGE_GRANTS_TERMS_AND_CONDITIONS_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
View student transactions.,View Student Account,300000139140879,HES_VIEW_STUDENT_ACCOUNT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows managing of sales territories. A Territory is the jurisdiction of responsibility of a sales representative over a set of sales accounts.,Manage Sales Territory,300000139140758,MOT_MANAGE_SALES_TERRITORY_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows creation of tax classifications used by a tax authority to categorize a document associated with a transaction for a tax and is applicable in the tax determination and tax reporting processes.,Create Document Fiscal Classification Code,300000139140835,ZX_CREATE_DOCUMENT_FISCAL_CLASSIFICATION_CODE_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the sales account team information.,View Sales Account Team,300000139140715,ZCM_VIEW_SALES_ACCOUNT_TEAM_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
PermissionSet to READ for SalesTool_c WorkArea,READ SalesTool_c (WorkArea),300000139140737,MOO_READ_SALESTOOL_C_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of student management calendars.,View Student Management Calendars,300000272772758,HEY_VIEW_STDNT_MANAGEMENT_CALENDARS_PRIV,0,2025-02-21T06:46:49.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the sales manager dashboard. The dashboard contains analytical reports about sales objects.,View Sales Manager Dashboard,300000139141312,ZBS_VIEW_SALES_MANAGER_DASHBOARD_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows viewing of the sales organization.,View Sales Organization,300000139141507,ZCM_VIEW_SALES_ORGANIZATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
Allows the reviewing and updating of matching configurations for both real-time and batch usages.,Manage Trading Community Data Quality Matching Setup,300000139141552,ZCQ_MANAGE_TRADING_COMMUNITY_DATA_MATCH_CONFIGURATION_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
"Allows submission of the Reserve Summary report, which displays reserve account summary balances for the specified periods.",Submit Fixed Asset Reserve Summary Report,300000139141423,FA_SUBMIT_FIXED_ASSET_RESERVE_SUMMARY_REPORT_PRIV,0,1970-01-01T00:00:00.000+00:00,2025-03-13T05:01:36.000+00:00
